complaint_id,ward,category,priority,status,date,latitude,longitude,rainfall,traffic,population,department
CMP-007202,Ward-6,Garbage Collection,Low,Resolved,2025-04-23,12.836648,77.474141,72.7,26.2,64797,Traffic Police
CMP-007203,Ward-24,Water Supply,High,Resolved,2026-02-14,12.93657,77.435693,30.6,76.3,109646,Sanitation
CMP-007204,Ward-8,Road Damage,Medium,In Progress,2024-10-05,12.878576,77.444638,85.9,53.7,53427,Water Board
CMP-007205,Ward-10,Streetlight Outage,Medium,Open,2025-08-02,12.779704,77.604986,80.8,142.0,45512,Water Board
CMP-007206,Ward-5,Sewage Overflow,Low,Pending,2024-01-15,12.998964,77.393698,8.6,28.4,59597,Electrical
CMP-007207,Ward-6,Water Supply,Critical,Closed,2025-09-17,12.840454,77.460449,97.2,59.9,64797,Traffic Police
CMP-007208,Ward-37,Air Pollution,Low,Resolved,2024-03-16,12.945628,77.455129,2.2,99.0,89847,Water Board
CMP-007209,Ward-16,Garbage Collection,Medium,Open,2025-02-17,12.872863,77.422983,44.8,76.3,109098,Electrical
CMP-007210,Ward-5,Road Damage,Low,Resolved,2025-04-30,12.993375,77.394207,53.2,63.4,59597,Water Board
CMP-007211,Ward-28,Traffic Signal Fault,Medium,Open,2025-02-03,12.936361,77.550164,26.9,38.1,55306,Sanitation
CMP-007212,Ward-19,Garbage Collection,High,Open,2024-03-05,12.919386,77.673279,48.0,35.4,33131,General Administration
CMP-007213,Ward-29,Sewage Overflow,Low,Closed,2024-08-06,12.818035,77.467689,47.6,50.4,110932,Water Board
CMP-007214,Ward-23,Stray Animals,Medium,Open,2024-06-09,12.950256,77.427272,93.9,60.1,115741,Urban Planning
CMP-007215,Ward-1,Encroachment,Critical,Open,2024-10-14,12.932819,77.402127,10.1,45.9,111530,Roads & Infrastructure
CMP-007216,Ward-37,Road Damage,Low,Resolved,2024-07-19,12.942641,77.472255,28.7,55.8,89847,Water Board
CMP-007217,Ward-1,Air Pollution,Critical,Resolved,2025-04-05,12.947895,77.409002,52.0,50.9,111530,Roads & Infrastructure
CMP-007218,Ward-33,Streetlight Outage,High,Closed,2026-06-25,12.96953,77.519566,45.3,37.0,82839,Urban Planning
CMP-007219,Ward-25,Air Pollution,Medium,Open,2025-05-17,13.006063,77.470614,34.4,48.4,28947,Parks & Environment
CMP-007220,Ward-40,Water Logging,Low,Open,2025-03-15,12.771057,77.591757,90.0,36.1,110448,Water Board
CMP-007221,Ward-14,Stray Animals,Medium,Closed,2025-11-20,12.871982,77.688894,11.5,69.7,104733,Urban Planning
CMP-007222,Ward-25,Water Supply,High,Resolved,2025-07-31,13.015131,77.471021,98.2,33.8,28947,Water Board
CMP-007223,Ward-35,Road Damage,Medium,Open,2026-01-14,12.817193,77.459565,46.4,97.5,45007,Electrical
CMP-007224,Ward-4,Garbage Collection,High,Resolved,2024-12-20,12.955863,77.607077,101.3,78.7,51463,Parks & Environment
CMP-007225,Ward-8,Road Damage,Medium,Open,2024-05-30,12.891089,77.44504,7.4,39.7,53427,Sanitation
CMP-007226,Ward-25,Streetlight Outage,Critical,Open,2025-09-25,13.010773,77.473873,86.8,13.8,28947,Parks & Environment
CMP-007227,Ward-31,Power Outage,Critical,Open,2025-05-26,12.955877,77.67666,69.6,57.6,94507,Urban Planning
CMP-007228,Ward-29,Public Nuisance,Low,Pending,2024-05-05,12.830745,77.469426,20.4,45.9,110932,Parks & Environment
CMP-007229,Ward-29,Water Supply,Medium,Open,2024-07-18,12.82899,77.480306,17.7,32.3,110932,Parks & Environment
CMP-007230,Ward-17,Water Logging,Medium,In Progress,2025-09-05,12.843976,77.595466,31.3,91.6,75142,Traffic Police
CMP-007231,Ward-39,Noise Pollution,Low,Open,2025-05-12,12.78102,77.532155,52.4,84.8,110561,Electrical
CMP-007232,Ward-24,Sewage Overflow,Low,In Progress,2024-01-30,12.942611,77.431073,56.3,71.3,109646,Sanitation
CMP-007233,Ward-16,Sewage Overflow,High,Open,2025-10-19,12.866225,77.425496,97.4,19.7,109098,Parks & Environment
CMP-007234,Ward-37,Garbage Collection,Medium,Resolved,2024-08-12,12.941591,77.460992,7.7,55.0,89847,Parks & Environment
CMP-007235,Ward-13,Road Damage,High,Open,2024-10-18,12.775593,77.58608,73.0,59.7,75589,Sanitation
CMP-007236,Ward-13,Public Nuisance,High,Pending,2024-01-02,12.76154,77.587183,93.5,57.4,75589,Urban Planning
CMP-007237,Ward-22,Traffic Signal Fault,Low,In Progress,2025-03-21,13.051814,77.54973,71.6,63.1,16504,Water Board
CMP-007238,Ward-27,Water Logging,Critical,Pending,2024-03-19,12.85667,77.455167,28.9,107.2,15074,Electrical
CMP-007239,Ward-12,Garbage Collection,Low,Open,2025-07-29,12.86316,77.458253,56.8,100.1,99939,Sanitation
CMP-007240,Ward-33,Water Supply,Medium,Open,2024-02-05,12.954522,77.528945,66.0,46.5,82839,General Administration
CMP-007241,Ward-4,Tree Fall,Low,Open,2025-05-20,12.969699,77.615823,66.8,73.2,51463,Water Board
CMP-007242,Ward-10,Road Damage,Low,In Progress,2024-10-30,12.777584,77.598291,46.9,66.7,45512,Parks & Environment
CMP-007243,Ward-25,Encroachment,Low,Resolved,2025-08-21,13.008192,77.474773,58.9,53.8,28947,General Administration
CMP-007244,Ward-4,Public Nuisance,Low,Open,2025-06-09,12.970439,77.620316,46.2,24.9,51463,Sanitation
CMP-007245,Ward-35,Sewage Overflow,Critical,Resolved,2025-11-28,12.819726,77.462115,24.9,63.1,45007,Urban Planning
CMP-007246,Ward-16,Noise Pollution,Critical,Open,2026-01-30,12.867645,77.424397,136.9,93.7,109098,Water Board
CMP-007247,Ward-24,Garbage Collection,Low,Resolved,2024-07-04,12.940144,77.431185,57.2,46.0,109646,Parks & Environment
CMP-007248,Ward-20,Road Damage,High,Closed,2024-10-19,12.897635,77.432179,14.6,43.6,97240,Sanitation
CMP-007249,Ward-1,Air Pollution,High,Closed,2025-05-20,12.932283,77.404297,47.3,56.4,111530,Electrical
CMP-007250,Ward-30,Water Supply,Medium,Resolved,2025-11-19,12.891044,77.424786,40.8,30.2,31828,Sanitation
CMP-007251,Ward-1,Power Outage,Medium,Open,2024-10-02,12.944428,77.399492,65.5,35.4,111530,Traffic Police
CMP-007252,Ward-5,Garbage Collection,Medium,Resolved,2024-10-04,12.995719,77.396185,61.4,59.8,59597,Traffic Police
CMP-007253,Ward-15,Garbage Collection,Low,Closed,2024-03-13,12.839769,77.633022,39.7,114.6,56347,Traffic Police
CMP-007254,Ward-18,Air Pollution,Medium,Resolved,2024-01-29,12.798713,77.435231,19.1,45.8,112912,Electrical
CMP-007255,Ward-10,Water Supply,Low,Resolved,2025-06-22,12.769824,77.601698,16.9,28.3,45512,Electrical
CMP-007256,Ward-9,Road Damage,Medium,Pending,2025-10-17,12.994228,77.59339,56.1,62.3,107349,General Administration
CMP-007257,Ward-37,Illegal Construction,Medium,In Progress,2025-06-15,12.947737,77.460296,64.3,77.3,89847,Sanitation
CMP-007258,Ward-8,Public Nuisance,Low,Closed,2025-03-23,12.880175,77.433832,54.7,48.4,53427,General Administration
CMP-007259,Ward-17,Encroachment,Medium,Resolved,2025-10-22,12.847009,77.595089,56.7,46.7,75142,Urban Planning
CMP-007260,Ward-24,Road Damage,High,Resolved,2024-09-27,12.941398,77.437314,62.4,35.1,109646,Urban Planning
CMP-007261,Ward-19,Power Outage,Medium,Resolved,2024-10-22,12.919598,77.659708,29.0,19.8,33131,Traffic Police
CMP-007262,Ward-21,Road Damage,Low,In Progress,2024-09-14,12.80023,77.605816,51.1,36.3,93104,General Administration
CMP-007263,Ward-8,Road Damage,High,Open,2024-08-07,12.882924,77.442294,83.2,31.0,53427,Parks & Environment
CMP-007264,Ward-32,Sewage Overflow,Low,In Progress,2026-05-21,12.885992,77.458086,51.8,83.7,41365,Sanitation
CMP-007265,Ward-20,Power Outage,High,In Progress,2024-03-09,12.901159,77.43075,,53.4,97240,General Administration
CMP-007266,Ward-20,Water Supply,Medium,Closed,2026-02-28,12.911462,77.428638,14.3,44.8,97240,Parks & Environment
CMP-007267,Ward-3,Sewage Overflow,Medium,In Progress,2024-12-03,12.759927,77.465707,38.3,17.6,41062,General Administration
CMP-007268,Ward-22,Illegal Construction,Medium,Pending,2025-05-23,13.051427,77.558338,72.4,95.0,16504,Urban Planning
CMP-007269,Ward-39,Road Damage,Low,Resolved,2024-09-10,12.785686,77.533374,56.2,34.9,110561,General Administration
CMP-007270,Ward-10,Traffic Signal Fault,Low,Resolved,2025-12-26,12.766174,77.604727,90.7,59.8,45512,Water Board
CMP-007271,Ward-35,Air Pollution,High,In Progress,2025-05-05,12.824322,77.459999,29.0,2.6,45007,Traffic Police
CMP-007272,Ward-31,Road Damage,High,In Progress,2024-06-24,12.943835,77.688469,21.9,69.3,94507,Traffic Police
CMP-007273,Ward-21,Road Damage,Low,Closed,2024-10-10,12.791131,77.607161,82.0,83.5,93104,Traffic Police
CMP-007274,Ward-25,Water Supply,Low,Open,2024-04-20,13.022592,77.479033,37.5,42.3,28947,Electrical
CMP-007275,Ward-23,Road Damage,Medium,Open,2025-04-18,12.960675,77.441642,80.4,89.5,115741,Water Board
CMP-007276,Ward-11,Road Damage,Low,Closed,2024-06-27,13.018374,77.51902,78.1,93.0,36319,Electrical
CMP-007277,Ward-4,Water Supply,Low,Open,2025-10-08,12.958118,77.617849,29.7,51.8,51463,Parks & Environment
CMP-007278,Ward-18,Water Supply,Medium,Pending,2024-03-31,12.802283,77.449798,114.4,47.7,112912,Urban Planning
CMP-007279,Ward-23,Road Damage,Medium,Resolved,2026-01-12,12.954113,77.438678,100.5,32.1,115741,Electrical
CMP-007280,Ward-14,Sewage Overflow,High,Open,2025-02-10,12.86597,77.689051,89.8,68.7,104733,Urban Planning
CMP-007281,Ward-10,Noise Pollution,Low,Open,2026-03-18,12.772515,77.594388,51.0,66.6,45512,Traffic Police
CMP-007282,Ward-10,Tree Fall,Medium,Open,2026-01-28,12.761575,77.600919,38.4,88.5,45512,Water Board
CMP-007283,Ward-2,Garbage Collection,Critical,In Progress,2025-12-23,12.784171,77.626183,36.4,63.9,19165,General Administration
CMP-007284,Ward-8,Road Damage,High,Resolved,2025-06-30,12.893417,77.432705,88.3,25.6,53427,Traffic Police
CMP-007285,Ward-34,Water Supply,High,Closed,2024-02-19,12.877163,77.477094,27.1,36.3,87603,Water Board
CMP-007286,Ward-11,Air Pollution,Medium,Open,2025-05-07,13.015342,77.514533,59.6,67.6,36319,Urban Planning
CMP-007287,Ward-14,Water Supply,Critical,Resolved,2025-10-09,12.854958,77.688681,71.9,90.2,104733,Sanitation
CMP-007288,Ward-13,Sewage Overflow,Critical,In Progress,2026-04-03,12.769725,77.596871,58.1,38.4,75589,Sanitation
CMP-007289,Ward-40,Garbage Collection,High,Resolved,2024-06-21,12.773844,77.588753,37.4,39.6,110448,Urban Planning
CMP-007290,Ward-31,Garbage Collection,High,Open,2025-05-06,12.944769,77.68464,47.4,42.6,94507,Urban Planning
CMP-007291,Ward-38,Road Damage,Medium,Resolved,2024-07-24,12.915365,77.473686,46.0,39.6,27363,Urban Planning
CMP-007292,Ward-20,Illegal Construction,Low,Closed,2026-01-30,12.912669,77.428975,33.9,36.2,97240,Urban Planning
CMP-007293,Ward-8,Encroachment,Medium,In Progress,2026-04-07,12.889251,77.440092,29.8,33.8,53427,Roads & Infrastructure
CMP-007294,Ward-27,Garbage Collection,Low,Open,2024-09-21,12.865032,77.447104,61.0,67.3,15074,General Administration
CMP-007295,Ward-21,Garbage Collection,High,Closed,2025-11-16,12.799978,77.604348,65.5,53.4,93104,Parks & Environment
CMP-007296,Ward-36,Garbage Collection,Critical,Resolved,2026-03-18,12.76244,77.404701,23.9,55.1,51500,Electrical
CMP-007297,Ward-4,Illegal Construction,Low,Resolved,2024-11-19,12.968403,77.604758,53.2,80.7,51463,General Administration
CMP-007298,Ward-38,Public Nuisance,Low,Closed,2024-11-22,12.920118,77.46737,35.4,49.8,27363,General Administration
CMP-007299,Ward-4,Power Outage,Medium,In Progress,2024-10-09,12.974278,77.616158,49.9,99.5,51463,Sanitation
CMP-007300,Ward-39,Sewage Overflow,Medium,In Progress,2024-12-20,12.775423,77.538056,101.5,43.6,110561,Traffic Police
CMP-007301,Ward-2,Tree Fall,Medium,Open,2025-01-24,12.771542,77.620201,79.7,12.3,19165,Sanitation
CMP-007302,Ward-15,Air Pollution,Low,Open,2024-05-17,12.837429,77.63813,18.4,64.0,56347,Parks & Environment
CMP-007303,Ward-33,Air Pollution,High,In Progress,2024-01-03,12.966267,77.527336,77.9,90.5,82839,General Administration
CMP-007304,Ward-32,Noise Pollution,High,Resolved,2025-06-12,12.869952,77.463742,30.0,83.3,41365,Electrical
CMP-007305,Ward-29,Road Damage,Medium,Resolved,2024-08-29,12.827261,77.474681,33.1,31.7,110932,Electrical
CMP-007306,Ward-40,Streetlight Outage,Medium,Open,2024-07-21,12.770915,77.603938,32.1,21.3,110448,Sanitation
CMP-007307,Ward-37,Air Pollution,Low,Open,2026-03-31,12.955582,77.460421,0,80.7,89847,Parks & Environment
CMP-007308,Ward-25,Sewage Overflow,Low,In Progress,2026-05-22,13.015268,77.485404,33.8,30.6,28947,General Administration
CMP-007309,Ward-28,Garbage Collection,Low,Closed,2025-05-09,12.923883,77.539419,57.6,36.0,55306,Water Board
CMP-007310,Ward-15,Power Outage,Medium,Closed,2024-10-22,12.844172,77.626213,28.5,80.3,56347,Water Board
CMP-007311,Ward-27,Public Nuisance,High,Open,2024-02-02,12.85228,77.444613,45.6,69.4,15074,Roads & Infrastructure
CMP-007312,Ward-11,Streetlight Outage,Low,Resolved,2024-09-13,13.001857,77.523596,0.3,65.9,36319,Sanitation
CMP-007313,Ward-17,Streetlight Outage,High,Resolved,2026-06-18,12.844916,77.602261,19.7,44.8,75142,General Administration
CMP-007314,Ward-16,Traffic Signal Fault,Low,Resolved,2025-03-21,12.864151,77.419025,144.7,60.7,109098,Sanitation
CMP-007315,Ward-36,Sewage Overflow,Medium,Closed,2024-10-08,,,58.2,113.6,51500,General Administration
CMP-007316,Ward-23,Streetlight Outage,Medium,Resolved,2025-08-18,12.948461,77.440874,36.6,75.4,115741,Parks & Environment
CMP-007317,Ward-7,Traffic Signal Fault,High,Closed,2025-10-06,12.786133,77.654064,64.6,90.1,110647,Electrical
CMP-007318,Ward-30,Tree Fall,Low,Resolved,2024-12-09,12.889975,77.423314,92.2,52.6,31828,Roads & Infrastructure
CMP-007319,Ward-26,Road Damage,Medium,Pending,2024-01-10,13.014246,77.494625,77.0,75.0,35032,Parks & Environment
CMP-007320,Ward-40,Garbage Collection,High,Pending,2024-06-02,12.768336,77.59668,83.0,47.9,110448,Sanitation
CMP-007321,Ward-17,Garbage Collection,Low,Closed,2026-02-19,12.836581,77.605758,39.3,97.7,75142,Traffic Police
CMP-007322,Ward-36,Road Damage,Medium,Open,2024-02-07,12.767579,77.417339,44.3,41.3,51500,Sanitation
CMP-007323,Ward-1,Garbage Collection,Low,Resolved,2025-02-27,12.945708,77.398658,26.1,52.2,111530,Water Board
CMP-007324,Ward-12,Traffic Signal Fault,High,Resolved,2024-10-11,12.858861,77.453971,25.5,85.8,99939,Electrical
CMP-007325,Ward-1,Noise Pollution,High,Resolved,2024-01-01,12.943312,77.412487,50.9,32.3,111530,Water Board
CMP-007326,Ward-26,Stray Animals,High,In Progress,2025-05-11,,,58.9,83.9,35032,Water Board
CMP-007327,Ward-34,Streetlight Outage,Low,Open,2024-12-05,12.89273,77.472698,17.2,22.0,87603,Traffic Police
CMP-007328,Ward-13,Public Nuisance,High,Open,2025-09-15,12.772458,77.589242,50.9,51.9,75589,Electrical
CMP-007329,Ward-17,Water Supply,Low,In Progress,2024-06-30,12.851643,77.602975,39.4,67.8,75142,Water Board
CMP-007330,Ward-39,Garbage Collection,High,Open,2025-12-11,12.787945,77.520594,55.5,42.8,110561,Traffic Police
CMP-007331,Ward-37,Public Nuisance,Medium,In Progress,2026-02-23,12.941347,77.459103,0,112.7,89847,Roads & Infrastructure
CMP-007332,Ward-17,Public Nuisance,Critical,Closed,2026-04-05,12.851985,77.590236,40.9,65.9,75142,Water Board
CMP-007333,Ward-7,Sewage Overflow,High,Resolved,2026-01-04,12.771103,77.66263,27.5,42.4,110647,Roads & Infrastructure
CMP-007334,Ward-11,Water Supply,Low,Open,2026-01-08,13.009971,77.518326,74.3,72.7,36319,Traffic Police
CMP-007335,Ward-32,Power Outage,Low,Pending,2025-04-09,12.884299,77.457128,30.7,59.9,41365,Urban Planning
CMP-007336,Ward-21,Power Outage,Low,Open,2026-01-23,12.790377,77.608952,119.8,36.5,93104,General Administration
CMP-007337,Ward-26,Streetlight Outage,Low,Resolved,2025-10-19,13.018987,77.4802,80.5,63.8,35032,Parks & Environment
CMP-007338,Ward-19,Water Supply,High,Resolved,2026-01-09,12.935348,77.665682,0,18.4,33131,Water Board
CMP-007339,Ward-36,Tree Fall,Critical,Closed,2024-09-07,12.768463,77.414491,24.0,50.0,51500,Traffic Police
CMP-007340,Ward-26,Garbage Collection,Low,Pending,2024-01-10,13.004433,77.486169,60.4,82.6,35032,Parks & Environment
CMP-007341,Ward-8,Power Outage,High,Closed,2026-01-14,12.885779,77.446743,142.0,41.1,53427,Sanitation
CMP-007342,Ward-3,Garbage Collection,Critical,Open,2025-05-31,12.750001,77.468982,49.5,22.9,41062,Parks & Environment
CMP-007343,Ward-35,Noise Pollution,Critical,Open,2025-10-22,12.809143,77.459761,32.2,21.7,45007,Traffic Police
CMP-007344,Ward-37,Sewage Overflow,Low,In Progress,2025-12-13,12.948496,77.454682,29.5,114.6,89847,Sanitation
CMP-007345,Ward-23,Power Outage,Medium,In Progress,2024-01-28,12.958185,77.426628,79.9,60.9,115741,Roads & Infrastructure
CMP-007346,Ward-40,Sewage Overflow,Medium,Open,2025-05-22,12.776142,77.587044,0,23.7,110448,Urban Planning
CMP-007347,Ward-20,Water Supply,Medium,Open,2025-01-08,12.902523,77.421093,15.6,45.2,97240,Roads & Infrastructure
CMP-007348,Ward-28,Road Damage,Medium,Open,2025-01-30,12.919959,77.544464,28.5,61.4,55306,Water Board
CMP-007349,Ward-6,Water Logging,High,In Progress,2026-06-08,12.832693,77.469662,30.5,30.9,64797,Sanitation
CMP-007350,Ward-29,Noise Pollution,Low,Closed,2024-01-26,12.824476,77.466098,53.1,49.4,110932,Water Board
CMP-007351,Ward-27,Garbage Collection,Low,Resolved,2024-03-24,12.855669,77.440441,93.7,136.8,15074,General Administration
CMP-007352,Ward-29,Water Supply,Low,Resolved,2026-01-07,12.814051,77.475006,83.5,19.3,110932,Urban Planning
CMP-007353,Ward-13,Garbage Collection,High,Open,2025-06-29,12.776932,77.591843,86.0,33.3,75589,Roads & Infrastructure
CMP-007354,Ward-23,Road Damage,High,Closed,2025-01-15,12.960096,77.43305,48.0,32.8,115741,Water Board
CMP-007355,Ward-18,Garbage Collection,Low,Open,2024-07-08,12.787407,77.437478,124.5,45.4,112912,Water Board
CMP-007356,Ward-29,Noise Pollution,Low,Open,2024-03-28,12.824796,77.467989,40.3,54.6,110932,General Administration
CMP-007357,Ward-8,Noise Pollution,Medium,Open,2024-12-10,12.880727,77.435602,94.5,22.6,53427,Roads & Infrastructure
CMP-007358,Ward-1,Air Pollution,Medium,Resolved,2025-02-03,12.935552,77.414271,46.5,41.5,111530,Parks & Environment
CMP-007359,Ward-26,Public Nuisance,Medium,In Progress,2024-03-18,13.009915,77.488844,65.2,73.6,35032,Water Board
CMP-007360,Ward-27,Sewage Overflow,High,Open,2025-12-14,12.871783,77.440666,32.9,68.9,15074,Water Board
CMP-007361,Ward-20,Water Logging,Medium,Resolved,2024-11-10,12.910157,77.435468,32.3,41.0,97240,Sanitation
CMP-007362,Ward-26,Streetlight Outage,High,Open,2026-04-27,13.010768,77.481976,96.8,50.9,35032,Electrical
CMP-007363,Ward-16,Road Damage,Medium,Resolved,2025-03-25,12.871103,77.411232,88.9,74.2,109098,General Administration
CMP-007364,Ward-36,Stray Animals,Low,Pending,2024-06-12,12.768373,77.415534,51.0,70.3,51500,Water Board
CMP-007365,Ward-25,Water Logging,Low,Closed,2026-04-30,13.016242,77.482457,83.2,73.9,28947,General Administration
CMP-007366,Ward-33,Water Supply,Medium,In Progress,2024-01-12,12.95671,77.522493,69.6,81.8,82839,Urban Planning
CMP-007367,Ward-23,Water Supply,Low,Resolved,2026-02-14,12.944296,77.430802,114.9,25.2,115741,Traffic Police
CMP-007368,Ward-17,Power Outage,Low,In Progress,2024-11-06,12.849842,77.599379,36.0,83.9,75142,Water Board
CMP-007369,Ward-16,Road Damage,Medium,In Progress,2024-12-18,12.868758,77.426461,99.0,76.8,109098,Electrical
CMP-007370,Ward-10,Public Nuisance,High,Resolved,2025-10-02,12.775695,77.592337,52.1,89.4,45512,Water Board
CMP-007371,Ward-28,Power Outage,High,Resolved,2024-10-12,12.921685,77.545358,1.3,51.0,55306,Roads & Infrastructure
CMP-007372,Ward-29,Power Outage,Low,Resolved,2026-04-25,12.828129,77.478509,69.0,44.3,110932,Traffic Police
CMP-007373,Ward-20,Stray Animals,Critical,Resolved,2024-03-21,12.910103,77.426666,33.4,40.6,97240,Traffic Police
CMP-007374,Ward-29,Air Pollution,Medium,Resolved,2025-06-11,12.823188,77.478025,30.6,53.4,110932,Traffic Police
CMP-007375,Ward-11,Power Outage,Low,In Progress,2025-06-19,13.013707,77.513851,40.8,34.9,36319,Electrical
CMP-007376,Ward-18,Traffic Signal Fault,Low,Resolved,2025-09-01,12.782996,77.435862,70.0,29.6,112912,Parks & Environment
CMP-007377,Ward-2,Traffic Signal Fault,Low,Resolved,2025-03-30,12.785979,77.626683,63.8,90.0,19165,Roads & Infrastructure
CMP-007378,Ward-33,Illegal Construction,Medium,Closed,2024-08-07,12.965803,77.520976,72.2,25.4,82839,Traffic Police
CMP-007379,Ward-3,Water Supply,High,Resolved,2026-03-18,12.764647,77.470724,39.2,34.4,41062,Electrical
CMP-007380,Ward-21,Garbage Collection,Medium,Pending,2026-01-10,12.792129,77.613433,26.0,49.9,93104,Electrical
CMP-007381,Ward-4,Noise Pollution,Medium,Resolved,2025-03-12,12.964268,77.611746,0,70.2,51463,Urban Planning
CMP-007382,Ward-24,Public Nuisance,Low,Resolved,2025-04-28,12.933493,77.42423,56.6,64.4,109646,Traffic Police
CMP-007383,Ward-22,Garbage Collection,High,Resolved,2024-02-10,13.046742,77.556447,77.6,98.3,16504,Electrical
CMP-007384,Ward-24,Power Outage,High,Open,2025-09-14,12.943066,77.430638,45.8,81.5,109646,Roads & Infrastructure
CMP-007385,Ward-36,Noise Pollution,Low,Open,2025-01-07,12.778184,77.417891,47.9,34.7,51500,Sanitation
